gene	baseMean	log2FoldChange	padj	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain	A_1_1	A_1_2	A_1_3	A_2_1	A_2_2	A_2_3	A_3_1	A_3_2	A_3_3	A_4_1	A_4_2	A_4_3	A_5_1	A_5_2	A_5_3	A_6_1	A_6_2	A_6_3	A_7_1	A_7_2	A_7_3	A_8_1	A_8_2	A_8_3	gene	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
gene_1868876	198.014551277751	3.06463783789558	5.26611778369112e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	8.18943831467003	1.95833065854128	5.94817025404507	1.31431457307747	1.03549635421338	1.00392673582535	0.357647621502128	0.602828133062553	0.491894898830212	0.142507976046603	0.423113890602347	0.248629043792677	7.56061367997503	0.0175592953205405	0.0256615810259265	0.0192034802593208	0.0951633959079589	0.136866055244387	0.282957462988465	0.161255478469904	0.0786155885217583	0.115149509236613	0.0399172147783573	0.154362345121303	gene_1868876	2850.Phatr29157	4.86e-239	664.0	COG0126@1|root,KOG1367@2759|Eukaryota,2XC7X@2836|Bacillariophyta	2836|Bacillariophyta	G	Phosphoglycerate kinase	-	-	2.7.2.3	ko:K00927	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01512	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	-
gene_1883422	927.066578617169	2.16493082641304	0.0208835311331875	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	46.084479770716	34.4307111550043	38.4448394813902	12.7364682898937	13.7505840026034	11.7437760608059	0.481247132583465	0.828796456501058	0.347398911941945	29.1593874210581	38.3067567632999	38.2867007534533	37.1048775151693	0.561392146794836	1.6657258398316	0.613958750161308	0.815212672859395	1.77478993164719	0.213612660090329	0.195285411576262	0.041544405183506	1.80211849541307	3.2717183059487	1.95483331611994	gene_1883422	35128.Thapsdraft1339	1.34e-91	268.0	28I81@1|root,2QQIC@2759|Eukaryota,2XFIZ@2836|Bacillariophyta	2836|Bacillariophyta	S	PsaD	psaD	-	-	ko:K02692	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1899460	3768.72628103908	2.72191926983108	0.00218541448567274	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	49.2769838717537	20.4259617741139	41.0261464736944	13.934966752285	15.7442507986093	18.2158272789516	0.683901045591848	1.03837932708016	0.361220356803398	33.9802024732666	36.5319610857735	40.2543993488178	26.2603542576251	0.390716987786485	0.701858227577722	0.46068521145338	0.585101006165865	0.812607094052598	0.21719738201095	0.245283182612353	0.213692693443903	1.07785916894328	2.07896549450461	1.86305140708736	gene_1899460	159749.E7BWJ3	0.0	1170.0	28JJ8@1|root,2QRYE@2759|Eukaryota	2759|Eukaryota	C	chlorophyll binding	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689,ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1899461	882.516450484983	2.20157120051749	0.0170253534189148	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	119.2203816203	58.716525199904	49.9812680209443	30.9296168596347	37.4538226585411	23.5122551462865	1.2409201424529	1.30346312781269	0.780582505037893	87.9080988832613	58.8778767460266	53.6284611302003	71.7567269620974	1.31083956805948	1.95325541374154	1.20870601110479	1.08505144319769	1.84929385681378	0.731545964918041	0.334390889532397	0.209227257989396	3.68221685946825	7.43223828551467	2.96963749661936	gene_1899461	159749.E7BWJ3	1.4e-38	142.0	28JJ8@1|root,2QRYE@2759|Eukaryota	2759|Eukaryota	C	chlorophyll binding	psaA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0055035	-	ko:K02689,ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1902524	1875.57549211748	1.98216962502317	0.0219266931687014	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	173.911176432096	136.461102757121	6.74709042151701	21.9874058608623	33.6754898155681	1.99039387624505	31.4689592375165	33.3920891169992	1.35659856047965	232.061805687317	6.91809263535696	9.84184943475223	86.9261386257366	9.90069414934339	7.37729544728534	2.41179013378584	1.75954288086112	0.77670341986179	3.04667378330572	4.62639630694234	5.54870688187879	5.1654760451132	4.90808188666063	1.14266486282962	gene_1902524	35128.Thapsdraft1611	3.97e-76	245.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_190537	10.944872109981	3.04300245099313	0.00699679837377639	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.154230239607382	0.200767778833882	0.702832024038342	0.308937979634452	0.115851710634784	0.549921651471212	0.0170428920838475	0.0386197477216383	0.0236592105634152	0.37485749849258	0.234036208790821	0.205644950689302	0.21262663511259	0	0	0	0.0515534856812811	0.0270915660552338	0	0	0	0	0	0	gene_190537	35128.Thapsdraft598	1.31e-86	257.0	COG0711@1|root,2S8NX@2759|Eukaryota,2XFCS@2836|Bacillariophyta	2836|Bacillariophyta	C	ATP synthase subunit b', chloroplastic	atpG	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
gene_190538	21.2816510591537	2.19260250535631	0.0237675083402248	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.684844579105104	0.338553961863208	0.428144940216655	0.680747548106793	0.555766400739642	0.613510783004382	0.12635410825497	0.157196676837335	0.0825443568545817	0.533085391878034	0.213006868290777	0.348771297542505	0.649101866635379	0	0.0575959929693017	0	0.0674491437663428	0.0236298659481761	0	0.0452411203485007	0	0	0	0.0247469791384946	gene_190538	159749.E7BWI7	6.46e-82	247.0	2CZSM@1|root,2SBID@2759|Eukaryota,2XFN0@2836|Bacillariophyta	2836|Bacillariophyta	C	ATP synthase subunit b', chloroplastic	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
gene_1923498	12.8272357618197	-2.42943755826074	0.0245311984408875	d__Eukaryota	NA	p__Bacillariophyta	c__Bacillariophyceae	o__Naviculales	f__Phaeodactylaceae	g__Phaeodactylum	s__Phaeodactylum	Phaeodactylum tricornutum CCAP 1055/1 (taxid 556484)	0.133991330694477	0.173591386742455	0.0913827145126458	0.033297434418267	0.144982539323385	0.0523787862169749	0	0	0	0.133503124226847	0	0.109180580100262	0.277086962832494	0.231324629657556	0.210350583018319	0.252984979068444	0	0	0.0258192693500485	0.0472081255810443	0	0.528994534740509	0.490808188666063	0.658484836206901	gene_1923498	248742.XP_005651663.1	3.83e-57	179.0	COG4830@1|root,KOG1768@2759|Eukaryota,37UMY@33090|Viridiplantae,34MFF@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eS26 family	-	-	-	ko:K02976	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	-
gene_1924340	24.6232611764708	-4.43311525730523	0.00973423451202655	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.042882197671238	0	0.0303290394486414	0	0	0	0	0	0	0.0221541981040222	0.0622422667083438	0.0621188210836373	0.0525499908896917	0.238000665145508	0.0074799990869223	0	0	0	0	0	0	0.689363262422856	0.635288521260402	1.03165977966971	gene_1924340	3055.DAA00933	2.24e-157	452.0	28JG1@1|root,2QRV6@2759|Eukaryota,37HEX@33090|Viridiplantae,34GP4@3041|Chlorophyta	3041|Chlorophyta	C	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02704	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1933663	56.4350093911878	1.7814911268756	0.0440176192775096	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.91121377926416	1.45407258866741	4.50386235812325	1.98298113901644	1.718725638651	2.85043483921841	0.0955619306130023	0.324819663873065	0.149243145205829	0.571162919869323	0.69892878657911	0.640600342425009	3.61732788850838	0.237520825094812	0.107992486817441	0	0.144533879499306	0.0379765702738545	0.0927879992267368	0.0848271006534389	0.025779787145122	0.127803301460417	0.158385805781268	0.0994298268957373	gene_1933663	35128.Thapsdraft1545	1.56e-76	240.0	28ISP@1|root,2QR3X@2759|Eukaryota,2XE5P@2836|Bacillariophyta	2836|Bacillariophyta	P	One of the components of the core complex of photosystem II (PSII). It binds chlorophyll and helps catalyze the primary light-induced photochemical processes of PSII. PSII is a light- driven water plastoquinone oxidoreductase, using light energy to abstract electrons from H(2)O, generating O(2) and a proton gradient subsequently used for ATP formation	-	-	-	ko:K02705	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1934969	183.957107890628	-3.54656448584033	0.000434229718953417	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	1.56679778707029	0.716937801592676	1.97816699650904	0.135148410285907	0.124824539203556	0.330705277683646	0	0.0951105943889759	0.0436999536288962	0.541865621861908	1.27804120974466	1.26612773561649	1.80300564330499	2.46201978388473	2.23607972704348	2.39591656647174	4.73731045041255	8.23153330265289	0	0.0319349084812946	0.0849216517721667	8.54628194707071	11.6490642694826	12.7869096913257	gene_1934969	55529.AAC35657	5.8e-56	174.0	2CHYC@1|root,2S3QA@2759|Eukaryota	2759|Eukaryota	C	photosynthetic electron transport chain	psbE	-	-	ko:K02707,ko:K02713	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1950901	227.800715347257	2.33305512791736	0.0204033865580739	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	10.7046415057702	9.20196446955227	35.8492915118359	3.49981098321033	3.54484434489361	13.7635117008314	0.043157000922001	0.195590335235394	0.329511747121113	7.98596309639223	28.9878298581198	26.1819559307254	11.4293051758211	0.228837268048335	0.975416009963981	0.719511042619392	0.195820094805511	0.72032978454924	0.0239452901230289	0.0218908646847584	0.0931398761372151	1.21207002030202	1.45659204378315	4.23891803952924	gene_1950901	35128.Thapsdraft1426	5.06e-31	109.0	28WH7@1|root,2R399@2759|Eukaryota,2XH85@2836|Bacillariophyta	2836|Bacillariophyta	G	Controls the interaction of photosystem II (PSII) cores with the light-harvesting antenna	psbZ	-	-	ko:K02724	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	-
gene_1954090	344.464914997883	2.14826108218597	0.0295739089523822	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	13.7346204817868	6.86857184917269	17.3286902785948	2.18617729877381	2.17684131817752	3.28946207057669	0.135209965654567	0.252637516345717	0.0592738732732369	4.2329248563592	10.4775585878668	10.3995332185166	9.93561699427102	0.264136633864301	0.312488898024935	0.123801159969664	0.17221057982896	0.158370378163308	0.047381105988121	0.00721932771518629	0.0460745131955372	0.770898637532516	0.600456826559545	1.07807318693761	gene_1954090	35128.Thapsdraft1611	2.77e-139	412.0	28JJ8@1|root,2QRYE@2759|Eukaryota,2XEB4@2836|Bacillariophyta	2836|Bacillariophyta	C	PsaA and PsaB bind P700, the primary electron donor of photosystem I (PSI), as well as the electron acceptors A0, A1 and FX. PSI is a plastocyanin cytochrome c6-ferredoxin oxidoreductase, converting photonic excitation into a charge separation, which transfers an electron from the donor P700 chlorophyll pair to the spectroscopically characterized acceptors A0, A1, FX, FA and FB in turn. Oxidized P700 is reduced on the lumenal side of the thylakoid membrane by plastocyanin or cytochrome c6	psaB	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009534,GO:0009535,GO:0009536,GO:0009579,GO:0016020,GO:0016168,GO:0031976,GO:0031984,GO:0034357,GO:0042651,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044436,GO:0044444,GO:0044446,GO:0044464,GO:0046906,GO:0048037,GO:0055035,GO:0097159,GO:1901363	-	ko:K02690	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_1979701	24.9322423161885	-2.20256360632288	0.0206120369106779	d__Eukaryota	NA	p__Bacillariophyta	NA	NA	NA	NA	NA	Bacillariophyta (taxid 2836)	0.369888246033055	0.146406885712467	0.229705184020858	0.0627738517721428	0.0248479761880615	0.0329156306827984	0	0.0165663945144733	0	0.419477029674519	0.314272428625736	0.176427635290822	0.348251374051768	0.901281207354302	0.396562574542733	0.0635918526620133	0.232201970343147	0	0.0486756717255013	0.0444994626378696	0.059166724595362	0.703965726077051	1.87702522738099	0.419887268989212	gene_1979701	159749.K0T6D7	3.32e-48	165.0	COG0057@1|root,KOG0657@2759|Eukaryota,2XB0X@2836|Bacillariophyta	2836|Bacillariophyta	G	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain	-	-	1.2.1.12	ko:K00134	ko00010,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04066,ko05010,map00010,map00710,map01100,map01110,map01120,map01130,map01200,map01230,map04066,map05010	M00001,M00002,M00003,M00165,M00166,M00308,M00552	R01061	RC00149	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	-
gene_1984654	20.0353624204278	2.24032103414659	0.0469107975493653	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.0853879679845077	0.064312373661093	0.053604688406291	0.045423546359439	0.0539404465292438	0.0543049337528305	0	0	0	0.0701168543907906	0.0977860712082212	0.0497890088205061	0.0550793098462151	0	0	0	0.00288039048112496	0.0151365689347748	0.00211332097882959	0.00193200513943775	0.00308256529564448	0	0.00918237994047337	0.00317043149105269	gene_1984654	35128.Thaps269900	0.0	2456.0	COG0069@1|root,KOG0399@2759|Eukaryota,2XAX3@2836|Bacillariophyta	2836|Bacillariophyta	E	Glutamate synthase central domain	-	-	1.4.7.1	ko:K00284	ko00630,ko00910,ko01120,map00630,map00910,map01120	-	R00021,R10086	RC00006,RC00010	ko00000,ko00001,ko01000	-	-	-	-
gene_1985001	23.8903089447364	1.71806755707377	0.0258511155816691	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	0.352205783539768	0.140091294564086	0.252994737400751	0.27797191547694	0.272830778544915	0.0803141388660282	0.00594607568258681	0.0494046698631625	0.0165088713709164	0.122254249870696	0.291109386664061	0.143494476703202	0.205689422674068	0.0315286902644372	0	0.00862022891640625	0.0224830479221143	0	0.0131965154455804	0.0180964481394003	0.0320815128917074	0.0318088216968149	0.0358367883787919	0.0296963749661935	gene_1985001	35128.Thaps26573	6.59e-310	880.0	COG1429@1|root,2QT3B@2759|Eukaryota,2XBHF@2836|Bacillariophyta	2836|Bacillariophyta	H	Domain of unknown function (DUF3479)	-	-	6.6.1.1	ko:K03403	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R03877	RC01012	ko00000,ko00001,ko01000	-	-	-	-
gene_1994473	122.871954281482	1.92120447545707	0.00120040783863426	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.24453372298425	2.44622605615356	3.58359464043583	0.552063291505317	0.757863273735876	0.652860331272929	0.311895380896425	0.821459408976872	0.290551072057155	0.651476135350334	0.548852053264578	0.748284080967618	6.00901488999798	0.114243145321676	0.249111503333483	0.0178486334925589	0.173795339766037	0.234848974454266	0.300564807311148	0.337226755971953	0.101853882953734	0.1207466774534	0.0989359188371556	0.191295666960143	gene_1994473	35128.Thapsdraft2088	1.16e-207	583.0	COG1850@1|root,2QTI9@2759|Eukaryota,2XE5R@2836|Bacillariophyta	2836|Bacillariophyta	Q	RuBisCO catalyzes two reactions the carboxylation of D- ribulose 1,5-bisphosphate, the primary event in carbon dioxide fixation, as well as the oxidative fragmentation of the pentose substrate in the photorespiration process. Both reactions occur simultaneously and in competition at the same active site	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0009507,GO:0009536,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464	4.1.1.39	ko:K01601	ko00630,ko00710,ko01100,ko01120,ko01200,map00630,map00710,map01100,map01120,map01200	M00165,M00166,M00532	R00024,R03140	RC00172,RC00859	ko00000,ko00001,ko00002,ko01000	-	-	-	-
gene_2002033	120.995743293094	2.53043236640069	0.0158086074252861	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	3.15991075958058	2.34991848946209	4.03033800027995	3.68509509408617	3.39001206316263	5.33268610212607	0.122278169279003	0.130393556823596	0.139792862415017	1.01114261427188	1.60614049880545	1.63938582255002	2.84712884108606	0	0.213662554563539	0	0.043515576623447	0.57169030519781	0.0159635267486859	0.0291878195796779	0	0.0192392066714606	0.121382670315263	0.107769102699896	gene_2002033	159749.E7BWC1	8.22e-120	343.0	28NRD@1|root,2QTZ8@2759|Eukaryota,2XFHA@2836|Bacillariophyta	2836|Bacillariophyta	O	Photosystem I reaction centre subunit III	-	-	-	ko:K02694	ko00195,ko01100,map00195,map01100	M00163	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2004175	18.3586136770779	2.00706775408048	0.0368971713000761	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	2.06370576292833	1.61980559339725	3.53949368190473	1.09025974501479	0.473664546084923	1.6313809457162	0.111488919048503	0.0210531263621431	0	1.19944213172558	0.632364140238243	2.24210119848753	1.32770836357237	0.0738953678072748	0.575959929693017	0	0.0843114297079285	0.132917995958491	0.123717332302316	0	0	0.07455192585191	0.369566880156292	0.0928011717693548	gene_2004175	159749.E7BWK4	1.88e-23	96.7	28IP8@1|root,2QR09@2759|Eukaryota,2XF0J@2836|Bacillariophyta	2836|Bacillariophyta	C	Photosynthetic reaction centre protein	psbA	-	1.10.3.9	ko:K02703	ko00195,ko01100,map00195,map01100	M00161	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	-	-	-	-
gene_2098137	19.9648492292911	4.14875012912795	0.000574058166572245	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	1.85338172731954	0.223421461158241	1.99308851480167	0.146712833643705	0.165510370126226	0.426957347419978	0.030755563875449	0.0290387949822663	0	0.110293529354076	0.128538627416848	0.154627668861209	0.8894991992406	0	0.0198606872307937	0	0	0	0.0511933788837169	0	0	0	0	0.0512006464934372	gene_2098137	2880.D1J7B5	1.73e-80	243.0	COG0457@1|root,KOG1124@2759|Eukaryota	2759|Eukaryota	O	cellular component assembly	FKBPL	GO:0005575,GO:0005576,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006091,GO:0008150,GO:0008152,GO:0009314,GO:0009579,GO:0009628,GO:0009987,GO:0015979,GO:0016043,GO:0019684,GO:0022603,GO:0022607,GO:0031647,GO:0034622,GO:0043933,GO:0044085,GO:0044237,GO:0044424,GO:0044444,GO:0044464,GO:0045765,GO:0048564,GO:0050789,GO:0050793,GO:0050821,GO:0050896,GO:0051239,GO:0060688,GO:0065003,GO:0065007,GO:0065008,GO:0071840,GO:1901342,GO:1905330,GO:1905553,GO:2000026	-	ko:K20097	-	-	-	-	ko00000,ko03110	-	-	-	-
gene_2102961	257.16650695089	2.26929954963004	0.0185549526417961	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	10.1792393573508	3.97432911752462	15.8287916209404	2.37046021215758	1.46865429444468	4.45219682844287	0.0498583985806969	0.150641003535335	0.16149982862853	4.27527862107403	9.82345339788209	9.36947631268579	5.82448105545854	0.0440618342204868	0.225375624662485	0.12046903765164	0.125681634347223	0.224557111184531	0.129096346750243	0.0505801345511189	0.0179337649705197	0.43341989190924	0.681121567944741	1.89521896135179	gene_2102961	35128.Thapsdraft466	1.14e-116	333.0	COG1290@1|root,KOG4663@2759|Eukaryota,2XEDT@2836|Bacillariophyta	2836|Bacillariophyta	C	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions	petD	-	-	ko:K02637	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	-
gene_2118575	26.5666769416481	3.74009079569152	6.88150562312695e-05	d__Eukaryota	NA	p__Bacillariophyta	c__Coscinodiscophyceae	o__Thalassiosirales	f__Thalassiosiraceae	g__Thalassiosira	s__Thalassiosira	Thalassiosira pseudonana CCMP1335 (taxid 296543)	2.20128614712355	0.987957263903444	2.60111122092276	0.609624669946382	0.554258215120268	0.674279150927476	0	0.263949643943287	0.110880479356901	0.295981739968103	0.321894707678226	0.374799006314334	2.53651747070542	0.0794099474943848	0.0128946252916347	0.0289485299431553	0.0151005545745544	0	0.0443166563470982	0.0101286090332464	0	0	0	0.066484421566105	gene_2118575	159749.E7BWD9	1.16e-78	235.0	COG0355@1|root,KOG1758@2759|Eukaryota	2759|Eukaryota	C	proton-transporting ATP synthase activity, rotational mechanism	atpE	GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015672,GO:0015985,GO:0015986,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0034220,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046034,GO:0046390,GO:0046483,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0098655,GO:0098660,GO:0098662,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02114,ko:K02134	ko00190,ko00195,ko01100,ko04714,ko05010,ko05012,ko05016,map00190,map00195,map01100,map04714,map05010,map05012,map05016	M00157,M00158	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	-
